id;date_commentaire;device;canal;sentiment_source;type_irritant;type_sinistre;anciennete_client;type_contrat;csat;gravite_sinistre;region_client;canal_resolution;commentaire;text_norm;sentiment_pred;score_sentiment;incident;categorie_principale;categorie_secondaire;score_categorie;methode_categorie;contradiction;theme;theme_detail;pipeline_version
8552;2024-07-14;iOS;App;neg;photo;collision;0-1 an;tous_risques;2;forte;Auvergne-Rhône-Alpes;Web;Très mécontent, je ne peux pas joindre les images au moment de valider malgré plusieurs essais, alors je perds un temps fou, c'est pas sérieux.;très mécontent je ne peux pas joindre les images au moment de valider malgré plusieurs essais alors je perds un temps fou c'est pas sérieux;Négatif;1.0;True;Inconnu;;0.0;no_signal;False;Inconnu;;ASSURANCE_FINAL_v1
8553;2024-07-14;iOS;App;pos;parcours;vol;0-1 an;tiers;5;faible;Auvergne-Rhône-Alpes;Web;Nickel, je ne comprends pas les étapes pour une simple déclaration au début, puis tout s'est débloqué rapidement, franchement le suivi était clair, service efficace.;nickel je ne comprends pas les étapes pour une simple déclaration au début puis tout s'est débloqué rapidement franchement le suivi était clair service efficace;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8554;2024-06-06;Android;Web;neg;photo;collision;1-3 ans;tiers;1;moyenne;Auvergne-Rhône-Alpes;App;Franchement, je ne peux pas joindre les images pendant la déclaration, du coup ça bloque encore, ça devient pénible.;franchement je ne peux pas joindre les images pendant la déclaration du coup ça bloque encore ça devient pénible;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8555;2024-05-27;Android;App;neu;authentification;collision;1-3 ans;jeune_conducteur;3;moyenne;Normandie;Email;Pas terrible mais bon, le mot de passe est refusé après changement de téléphone, et j'ai dû m'y reprendre, j'attends une amélioration.;pas terrible mais bon le mot de passe est refusé après changement de téléphone et j'ai dû m'y reprendre j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8556;2024-11-15;Web;App;neg;bug;collision;10+ ans;tiers;1;faible;Île-de-France;Téléphone;Franchement, le bouton valider ne fait rien sur mon téléphone malgré plusieurs essais, bref je perds un temps fou, c'est pas sérieux.;franchement le bouton valider ne fait rien sur mon téléphone malgré plusieurs essais bref je perds un temps fou c'est pas sérieux;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8557;2024-08-15;Android;App;neu;photo;bris_de_glace;3-10 ans;tiers;3;moyenne;Hauts-de-France;Email;Globalement ça va, je ne peux pas joindre les images pendant la déclaration, alors ça passe mais c'est limite, le support via email a aidé.;globalement ça va je ne peux pas joindre les images pendant la déclaration alors ça passe mais c'est limite le support via email a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8558;2024-05-20;Android;Agence;neu;parcours;catastrophe_naturelle;3-10 ans;jeune_conducteur;3;faible;Nouvelle-Aquitaine;App;Ça pourrait être mieux, le parcours est confus sur le récapitulatif, donc j'ai réussi au final, ça manque de simplicité.;ça pourrait être mieux le parcours est confus sur le récapitulatif donc j'ai réussi au final ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8559;2024-11-29;Android;App;neg;parcours;collision;1-3 ans;jeune_conducteur;2;moyenne;PACA;App;C'est inadmissible, je ne comprends pas les étapes sur la partie indemnisation, honnêtement je perds un temps fou, merci de corriger vite.;c'est inadmissible je ne comprends pas les étapes sur la partie indemnisation honnêtement je perds un temps fou merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8560;2024-08-02;Android;Téléphone;pos;photo;collision;1-3 ans;tous_risques;5;moyenne;Hauts-de-France;Téléphone;Bonne expérience, le scan des documents tourne en rond au moment de valider mais la résolution a été rapide.;bonne expérience le scan des documents tourne en rond au moment de valider mais la résolution a été rapide;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8561;2024-01-25;Android;Web;neg;lenteur;bris_de_glace;3-10 ans;tiers;2;faible;Occitanie;Téléphone;C'est inadmissible, l'app met des minutes à répondre depuis hier soir malgré plusieurs essais, honnêtement rien n'avance, c'est pas sérieux.;c'est inadmissible l'app met des minutes à répondre depuis hier soir malgré plusieurs essais honnêtement rien n'avance c'est pas sérieux;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8562;2024-09-26;iOS;App;neg;lenteur;incendie;0-1 an;tiers;1;faible;Hauts-de-France;App;C'est inadmissible, le site rame énormément au moment d'envoyer et je perds tout, et ça bloque encore, bonne journée.;c'est inadmissible le site rame énormément au moment d'envoyer et je perds tout et ça bloque encore bonne journée;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8563;2024-12-27;Android;App;neu;parcours;vol;0-1 an;tiers;3;moyenne;Occitanie;Téléphone;C'est mitigé, je n'arrive pas à trouver où suivre mon sinistre pour une simple déclaration, franchement j'ai dû m'y reprendre, ça manque de simplicité.;c'est mitigé je n'arrive pas à trouver où suivre mon sinistre pour une simple déclaration franchement j'ai dû m'y reprendre ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8564;2024-04-23;Android;App;neg;photo;bris_de_glace;1-3 ans;tous_risques;1;faible;Île-de-France;App;Ras-le-bol, l'envoi des clichés échoue au moment de valider, honnêtement rien n'avance, merci de corriger vite.;ras le bol l'envoi des clichés échoue au moment de valider honnêtement rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8565;2024-07-19;iOS;App;neu;authentification;vol;3-10 ans;tiers;3;faible;Normandie;Téléphone;C'est mitigé, la reconnaissance Face ID échoue après changement de téléphone, donc ça passe mais c'est limite, ça manque de simplicité.;c'est mitigé la reconnaissance face id échoue après changement de téléphone donc ça passe mais c'est limite ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8566;2024-01-25;Web;App;neg;photo;incendie;3-10 ans;jeune_conducteur;2;faible;Île-de-France;App;Je suis déçu, l'ajout des photos bloque sur l'étape des justificatifs et je perds tout, bref ça bloque encore, j'espère que ça ira mieux.;je suis déçu l'ajout des photos bloque sur l'étape des justificatifs et je perds tout bref ça bloque encore j'espère que ça ira mieux;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8567;2024-03-26;iOS;App;neu;parcours;catastrophe_naturelle;0-1 an;tous_risques;3;faible;Île-de-France;Email;Ça pourrait être mieux, le parcours est confus pour une simple déclaration, alors ça passe mais c'est limite, j'attends une amélioration.;ça pourrait être mieux le parcours est confus pour une simple déclaration alors ça passe mais c'est limite j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8568;2024-08-20;Android;Web;neg;parcours;collision;10+ ans;tous_risques;2;faible;Île-de-France;App;Ras-le-bol, je ne comprends pas les étapes sur la partie indemnisation et je perds tout, honnêtement je perds un temps fou, bonne journée.;ras le bol je ne comprends pas les étapes sur la partie indemnisation et je perds tout honnêtement je perds un temps fou bonne journée;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8569;2024-11-13;Android;Web;neu;bug;bris_de_glace;1-3 ans;tous_risques;3;faible;Hauts-de-France;Web;Globalement ça va, ça boucle sur la même page quand j'ouvre le dossier, franchement j'ai dû m'y reprendre, j'attends une amélioration.;globalement ça va ça boucle sur la même page quand j'ouvre le dossier franchement j'ai dû m'y reprendre j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8570;2024-09-29;Web;App;neg;parcours;collision;3-10 ans;tiers;2;moyenne;Pays de la Loire;App;Franchement, on tourne en rond dans les écrans quand il faut choisir le garage, franchement ça bloque encore, merci quand même.;franchement on tourne en rond dans les écrans quand il faut choisir le garage franchement ça bloque encore merci quand même;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8571;2024-07-30;iOS;App;neu;complexité;bris_de_glace;3-10 ans;tiers;3;moyenne;Nouvelle-Aquitaine;App;Globalement ça va, on me demande des infos impossibles pour un sinistre simple, du coup j'ai dû m'y reprendre, ça manque de simplicité.;globalement ça va on me demande des infos impossibles pour un sinistre simple du coup j'ai dû m'y reprendre ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8572;2024-07-25;Android;Web;neg;bug;vol;3-10 ans;jeune_conducteur;2;faible;Occitanie;Email;Ras-le-bol, ça boucle sur la même page sur la dernière étape et je perds tout, mais ça bloque encore, merci de corriger vite.;ras le bol ça boucle sur la même page sur la dernière étape et je perds tout mais ça bloque encore merci de corriger vite;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8573;2024-08-03;Android;App;neg;parcours;collision;3-10 ans;tous_risques;2;moyenne;Île-de-France;Web;Franchement, on tourne en rond dans les écrans entre devis et sinistre malgré plusieurs essais, honnêtement je perds un temps fou, merci de corriger vite.;franchement on tourne en rond dans les écrans entre devis et sinistre malgré plusieurs essais honnêtement je perds un temps fou merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8574;2024-12-21;Android;Web;neg;photo;collision;3-10 ans;tous_risques;1;moyenne;Île-de-France;Agence;Franchement, l'ajout des photos bloque à la fin du formulaire, honnêtement ça bloque encore, ça devient pénible.;franchement l'ajout des photos bloque à la fin du formulaire honnêtement ça bloque encore ça devient pénible;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8575;2024-01-07;iOS;App;neg;bug;catastrophe_naturelle;0-1 an;tous_risques;1;faible;Grand Est;Téléphone;C'est inadmissible, un message d'erreur apparaît sur la dernière étape, donc ça bloque encore, ça devient pénible.;c'est inadmissible un message d'erreur apparaît sur la dernière étape donc ça bloque encore ça devient pénible;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8576;2024-08-13;Web;App;pos;parcours;bris_de_glace;3-10 ans;pro;4;moyenne;Auvergne-Rhône-Alpes;Téléphone;Nickel, le parcours est confus pour une simple déclaration mais la résolution a été rapide, bref le suivi était clair, service efficace.;nickel le parcours est confus pour une simple déclaration mais la résolution a été rapide bref le suivi était clair service efficace;Positif;2.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8577;2024-10-22;iOS;App;pos;parcours;collision;3-10 ans;tiers;4;moyenne;Occitanie;Web;Merci, les boutons ne sont pas clairs sur la partie indemnisation au début, puis tout s'est débloqué rapidement.;merci les boutons ne sont pas clairs sur la partie indemnisation au début puis tout s'est débloqué rapidement;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8578;2024-04-16;Android;Téléphone;neg;photo;vol;0-1 an;jeune_conducteur;2;moyenne;Île-de-France;Téléphone;Je suis déçu, l'ajout des photos bloque au moment de valider et je perds tout, du coup je perds un temps fou, merci quand même.;je suis déçu l'ajout des photos bloque au moment de valider et je perds tout du coup je perds un temps fou merci quand même;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
8579;2024-11-05;Android;App;pos;authentification;collision;10+ ans;tiers;5;moyenne;Île-de-France;App;Merci, la reconnaissance Face ID échoue quand je valide le code et j'ai pu finaliser sans stress, honnêtement j'ai eu une réponse rapide, service efficace.;merci la reconnaissance face id échoue quand je valide le code et j'ai pu finaliser sans stress honnêtement j'ai eu une réponse rapide service efficace;Positif;3.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8580;2024-02-07;iOS;App;neg;photo;bris_de_glace;1-3 ans;pro;1;faible;Bretagne;Email;C'est inadmissible, la caméra ne s'ouvre pas pendant la déclaration et je perds tout, donc rien n'avance, je vais réessayer plus tard.;c'est inadmissible la caméra ne s'ouvre pas pendant la déclaration et je perds tout donc rien n'avance je vais réessayer plus tard;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8581;2024-10-22;iOS;App;pos;lenteur;collision;3-10 ans;tous_risques;5;forte;Occitanie;App;Merci, le site rame énormément depuis ce matin mais la résolution a été rapide, mais le suivi était clair, bravo à l'équipe, merci.;merci le site rame énormément depuis ce matin mais la résolution a été rapide mais le suivi était clair bravo à l'équipe merci;Positif;2.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8582;2024-11-11;Android;App;neg;parcours;collision;3-10 ans;tous_risques;1;faible;Île-de-France;Téléphone;Ras-le-bol, les infos demandées se répètent sur la partie indemnisation, bref rien n'avance, merci de corriger vite.;ras le bol les infos demandées se répètent sur la partie indemnisation bref rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
8583;2024-10-15;Android;Web;neu;photo;collision;3-10 ans;tous_risques;3;faible;Grand Est;Agence;Ça pourrait être mieux, l'ajout des photos bloque sur l'étape des justificatifs, et j'ai dû m'y reprendre, le support via agence a aidé.;ça pourrait être mieux l'ajout des photos bloque sur l'étape des justificatifs et j'ai dû m'y reprendre le support via agence a aidé;Négatif;1.0;True;Support / Service client;;1.0;keywords;False;Support / Service client;;ASSURANCE_FINAL_v1
8584;2024-10-10;Android;App;neg;photo;collision;0-1 an;tiers;2;faible;Nouvelle-Aquitaine;Web;Je suis déçu, la caméra ne s ouvre pas sur l'étape des justificatifs, bref rien n'avance, merci quand même.;je suis déçu la caméra ne s ouvre pas sur l'étape des justificatifs bref rien n'avance merci quand même;Négatif;1.0;True;Déclaration / Dossier;;1.0;keywords;False;Déclaration / Dossier;;ASSURANCE_FINAL_v1
8585;2024-11-04;Android;App;neg;photo;bris_de_glace;1-3 ans;tous_risques;1;moyenne;Hauts-de-France;App;Très mécontent, la caméra ne s'ouvre pas même en 4G, donc rien n'avance, je vais réessayer plus tard.;très mécontent la caméra ne s'ouvre pas même en g donc rien n'avance je vais réessayer plus tard;Négatif;1.0;True;Inconnu;;0.0;no_signal;False;Inconnu;;ASSURANCE_FINAL_v1
8586;2024-03-09;iOS;App;neg;photo;collision;1-3 ans;tiers;2;moyenne;Île-de-France;Téléphone;Très mécontent, je ne peux pas joindre les images après trois essais, du coup rien n'avance, merci de corriger vite.;très mécontent je ne peux pas joindre les images après trois essais du coup rien n'avance merci de corriger vite;Négatif;1.0;True;Inconnu;;0.0;no_signal;False;Inconnu;;ASSURANCE_FINAL_v1
8587;2024-02-23;Android;App;neg;parcours;collision;10+ ans;jeune_conducteur;2;forte;Grand Est;Téléphone;Très mécontent, les boutons ne sont pas clairs entre les onglets malgré plusieurs essais, alors rien n'avance, j'ai fini par appeler.;très mécontent les boutons ne sont pas clairs entre les onglets malgré plusieurs essais alors rien n'avance j'ai fini par appeler;Négatif;1.0;True;Support / Service client;;1.0;keywords;False;Support / Service client;;ASSURANCE_FINAL_v1
